core_id,region_id,continent
Rufiji_River_Delta_17_17,region_07,Africa
Rufiji_River_Delta_18,region_07,Africa
Rufiji_River_Delta_18_18,region_07,Africa
Rufiji_River_Delta_19,region_07,Africa
Rufiji_River_Delta_19_19,region_07,Africa
Rufiji_River_Delta_1_1,region_07,Africa
Rufiji_River_Delta_2,region_07,Africa
Rufiji_River_Delta_20,region_07,Africa
Rufiji_River_Delta_20_20,region_07,Africa
Rufiji_River_Delta_21,region_07,Africa
Rufiji_River_Delta_21_21,region_07,Africa
Rufiji_River_Delta_22,region_07,Africa
Rufiji_River_Delta_22_22,region_07,Africa
Rufiji_River_Delta_24,region_07,Africa
Rufiji_River_Delta_24_24,region_07,Africa
Rufiji_River_Delta_25,region_07,Africa
Rufiji_River_Delta_25_25,region_07,Africa
Rufiji_River_Delta_26,region_07,Africa
Rufiji_River_Delta_26_26,region_07,Africa
Rufiji_River_Delta_27,region_07,Africa
Rufiji_River_Delta_27_27,region_07,Africa
Rufiji_River_Delta_28,region_07,Africa
Rufiji_River_Delta_28_28,region_07,Africa
Rufiji_River_Delta_29,region_07,Africa
Rufiji_River_Delta_29_29,region_07,Africa
Rufiji_River_Delta_2_2,region_07,Africa
Rufiji_River_Delta_3,region_07,Africa
Rufiji_River_Delta_30,region_07,Africa
Rufiji_River_Delta_30_30,region_07,Africa
Rufiji_River_Delta_31,region_07,Africa
Rufiji_River_Delta_31_31,region_07,Africa
Rufiji_River_Delta_32,region_07,Africa
Rufiji_River_Delta_32_32,region_07,Africa
Rufiji_River_Delta_33,region_07,Africa
Rufiji_River_Delta_33_33,region_07,Africa
Rufiji_River_Delta_34,region_07,Africa
Rufiji_River_Delta_34_34,region_07,Africa
Rufiji_River_Delta_35,region_07,Africa
Rufiji_River_Delta_35_35,region_07,Africa
Rufiji_River_Delta_36,region_07,Africa
Rufiji_River_Delta_36_36,region_07,Africa
Rufiji_River_Delta_37,region_07,Africa
Rufiji_River_Delta_37_37,region_07,Africa
Rufiji_River_Delta_38,region_07,Africa
Rufiji_River_Delta_38_38,region_07,Africa
Rufiji_River_Delta_39,region_07,Africa
Rufiji_River_Delta_39_39,region_07,Africa
Rufiji_River_Delta_3_3,region_07,Africa
Rufiji_River_Delta_4,region_07,Africa
Rufiji_River_Delta_40,region_07,Africa
Rufiji_River_Delta_40_40,region_07,Africa
Rufiji_River_Delta_41,region_07,Africa
Rufiji_River_Delta_41_41,region_07,Africa
Rufiji_River_Delta_42,region_07,Africa
Rufiji_River_Delta_42_42,region_07,Africa
Rufiji_River_Delta_43,region_07,Africa
Rufiji_River_Delta_43_43,region_07,Africa
Rufiji_River_Delta_44,region_07,Africa
Rufiji_River_Delta_44_44,region_07,Africa
Rufiji_River_Delta_45,region_07,Africa
Rufiji_River_Delta_45_45,region_07,Africa
Rufiji_River_Delta_46,region_07,Africa
Rufiji_River_Delta_46_46,region_07,Africa
Rufiji_River_Delta_47,region_07,Africa
Rufiji_River_Delta_47_47,region_07,Africa
Rufiji_River_Delta_48,region_07,Africa
Rufiji_River_Delta_48_48,region_07,Africa
Rufiji_River_Delta_49,region_07,Africa
Rufiji_River_Delta_49_49,region_07,Africa
Rufiji_River_Delta_4_4,region_07,Africa
Rufiji_River_Delta_5,region_07,Africa
Rufiji_River_Delta_5_5,region_07,Africa
Rufiji_River_Delta_6,region_07,Africa
Rufiji_River_Delta_6_6,region_07,Africa
Rufiji_River_Delta_7,region_07,Africa
Rufiji_River_Delta_7_7,region_07,Africa
Rufiji_River_Delta_8,region_07,Africa
Rufiji_River_Delta_8_8,region_07,Africa
Rufiji_River_Delta_9,region_07,Africa
Rufiji_River_Delta_9_9,region_07,Africa
SAL_Salino_1_1,region_08,S.America
SAL_Salino_2_1,region_08,S.America
SAL_Salino_3_1,region_08,S.America
SAL_Salino_4_1,region_08,S.America
SAL_Salino_5_1,region_08,S.America
SAL_Salino_6_1,region_08,S.America
SAN_Sang_1_1,region_16,Africa
SAN_Sang_2_1,region_16,Africa
SAN_Sang_3_1,region_16,Africa
SAN_Sang_4_1,region_16,Africa
SAN_Sang_5_1,region_16,Africa
SAN_Sang_6_1,region_16,Africa
SEM_Sembilang 1_1_1,region_15,other
SEM_Sembilang 1_2_1,region_15,other
SEM_Sembilang 1_3_1,region_15,other
SEM_Sembilang 1_4_1,region_15,other
SEM_Sembilang 1_5_1,region_15,other
SEM_Sembilang 1_6_1,region_15,other
SEM_Sembilang 2_1_1,region_15,other
SEM_Sembilang 2_2_1,region_15,other
SEM_Sembilang 2_3_1,region_15,other
SEM_Sembilang 2_4_1,region_15,other
SEM_Sembilang 2_5_1,region_15,other
SEM_Sembilang 2_6_1,region_15,other
SEM_Sembilang 3_1_1,region_15,other
SEM_Sembilang 3_2_1,region_15,other
SEM_Sembilang 3_3_1,region_15,other
SEM_Sembilang 3_4_1,region_15,other
SEM_Sembilang 3_5_1,region_15,other
SEM_Sembilang 3_6_1,region_15,other
SEM_Sembilang 4_1_1,region_15,other
SEM_Sembilang 4_2_1,region_15,other
SEM_Sembilang 4_3_1,region_15,other
SEM_Sembilang 4_4_1,region_15,other
SEM_Sembilang 4_5_1,region_15,other
SEM_Sembilang 4_6_1,region_15,other
SEM_Sembilang 5_1_1,region_15,other
SEM_Sembilang 5_2_1,region_15,other
SEM_Sembilang 5_3_1,region_15,other
SEM_Sembilang 5_4_1,region_15,other
SEM_Sembilang 5_5_1,region_15,other
SEM_Sembilang 5_6_1,region_15,other
SEM_Sembilang 6_1_1,region_15,other
SEM_Sembilang 6_2_1,region_15,other
SEM_Sembilang 6_3_1,region_15,other
SEM_Sembilang 6_4_1,region_15,other
SEM_Sembilang 6_5_1,region_15,other
SEM_Sembilang 6_6_1,region_15,other
SIM-D_1_1,region_03,Asia
SIM-D_1_2,region_03,Asia
SIM-D_2_1,region_03,Asia
SIM-D_2_2,region_03,Asia
SIM-D_3_1,region_03,Asia
SIM-D_3_2,region_03,Asia
SIM-D_4_1,region_03,Asia
SIM-D_4_2,region_03,Asia
SIM-D_5_1,region_03,Asia
SIM-D_5_2,region_03,Asia
SIM-D_6_1,region_03,Asia
SIM-D_6_2,region_03,Asia
SIM_1_1,region_03,Asia
SIM_1_2,region_03,Asia
SIM_2_1,region_03,Asia
SIM_2_2,region_03,Asia
SIM_3_1,region_03,Asia
SIM_3_2,region_03,Asia
SIM_4_1,region_03,Asia
SIM_4_2,region_03,Asia
SIM_5_1,region_03,Asia
SIM_5_2,region_03,Asia
SIM_6_1,region_03,Asia
SIM_6_2,region_03,Asia
SOL-D-5,region_00,N.America
SOL-F-1,region_00,N.America
SOU-D_1_1,region_03,Asia
SOU-D_1_2,region_03,Asia
SOU-D_2_1,region_03,Asia
SOU-D_2_2,region_03,Asia
SOU-D_3_1,region_03,Asia
SOU-D_3_2,region_03,Asia
SOU-D_4_1,region_03,Asia
SOU-D_4_2,region_03,Asia
SOU-D_5_1,region_03,Asia
SOU-D_5_2,region_03,Asia
SOU-D_6_1,region_03,Asia
SOU-D_6_2,region_03,Asia
SOU_1_1,region_03,Asia
SOU_1_2,region_03,Asia
SOU_2_1,region_03,Asia
SOU_2_2,region_03,Asia
SOU_3_1,region_03,Asia
SOU_3_2,region_03,Asia
SOU_4_1,region_03,Asia
SOU_4_2,region_03,Asia
SOU_5_1,region_03,Asia
SOU_5_2,region_03,Asia
SOU_6_1,region_03,Asia
SOU_6_2,region_03,Asia
Salaam_mangrove_1,region_10,Africa
Salaam_mangrove_2,region_10,Africa
Salaam_mangrove_3,region_10,Africa
Salaam_mangrove_4,region_10,Africa
Salaam_mangrove_5,region_10,Africa
Salaam_mangrove_6,region_10,Africa
Samuria_19_1,region_04,N.America
Samuria_19_2,region_04,N.America
Samuria_19_3,region_04,N.America
Samuria_19_4,region_04,N.America
Samuria_19_5,region_04,N.America
Samuria_19_6,region_04,N.America
San_Antonio_Los_Blancos_12_1,region_04,N.America
Santo_Domingo_5_1,region_04,N.America
Santo_Domingo_5_2,region_04,N.America
Santo_Domingo_5_3,region_04,N.America
Santo_Domingo_5_4,region_04,N.America
Santo_Domingo_5_5,region_04,N.America
Santo_Domingo_5_6,region_04,N.America
Shipstern Lagoon_1_1_mangrove,region_18,N.America
Shipstern Lagoon_1_2_mangrove,region_18,N.America
T2 P3-4,region_00,N.America
T4 P1-5,region_00,N.America
TAM_05NE,region_24,N.America
TAM_05SW,region_24,N.America
TAM_13NE,region_24,N.America
TAM_14SW,region_24,N.America
TAN_Tanjung Putting 1_1_1,region_11,Oceania
TAN_Tanjung Putting 1_2_1,region_11,Oceania
TAN_Tanjung Putting 1_3_1,region_11,Oceania
TAN_Tanjung Putting 1_4_1,region_11,Oceania
TAN_Tanjung Putting 1_5_1,region_11,Oceania
TAN_Tanjung Putting 1_6_1,region_11,Oceania
TAN_Tanjung Putting 2_1_1,region_11,Oceania
TAN_Tanjung Putting 2_2_1,region_11,Oceania
TAN_Tanjung Putting 2_3_1,region_11,Oceania
TAN_Tanjung Putting 2_4_1,region_11,Oceania
TAN_Tanjung Putting 2_5_1,region_11,Oceania
TAN_Tanjung Putting 2_6_1,region_11,Oceania
TAN_Tanjung Putting 3_1_1,region_11,Oceania
TAN_Tanjung Putting 3_2_1,region_11,Oceania
TAN_Tanjung Putting 3_3_1,region_11,Oceania
TAN_Tanjung Putting 3_4_1,region_11,Oceania
TAN_Tanjung Putting 3_5_1,region_11,Oceania
TAN_Tanjung Putting 3_6_1,region_11,Oceania
TAN_Tanjung Putting 4_1_1,region_11,Oceania
TAN_Tanjung Putting 4_2_1,region_11,Oceania
TAN_Tanjung Putting 4_3_1,region_11,Oceania
TAN_Tanjung Putting 4_4_1,region_11,Oceania
TAN_Tanjung Putting 4_5_1,region_11,Oceania
TAN_Tanjung Putting 4_6_1,region_11,Oceania
TAN_Tanjung Putting 5_1_1,region_11,Oceania
TAN_Tanjung Putting 5_2_1,region_11,Oceania
TAN_Tanjung Putting 5_3_1,region_11,Oceania
TAN_Tanjung Putting 5_4_1,region_11,Oceania
TAN_Tanjung Putting 5_5_1,region_11,Oceania
TAN_Tanjung Putting 5_6_1,region_11,Oceania
TEM_Teminabuan 5_1_1,region_02,Oceania
TEM_Teminabuan 5_2_1,region_02,Oceania
TEM_Teminabuan 5_3_1,region_02,Oceania
TEM_Teminabuan 5_4_1,region_02,Oceania
TEM_Teminabuan 5_6_1,region_02,Oceania
TEM_Teminabuan 6_1_1,region_02,Oceania
TEM_Teminabuan 6_2_1,region_02,Oceania
TEM_Teminabuan 6_3_1,region_02,Oceania
TEM_Teminabuan 6_4_1,region_02,Oceania
TEM_Teminabuan 6_5_1,region_02,Oceania
TEM_Teminabuan 6_6_1,region_02,Oceania
TEM_Teminabuan 7_1_1,region_02,Oceania
TEM_Teminabuan 7_2_1,region_02,Oceania
TEM_Teminabuan 7_3_1,region_02,Oceania
TEM_Teminabuan 7_4_1,region_02,Oceania
TEM_Teminabuan 7_5_1,region_02,Oceania
TEM_Teminabuan 7_6_1,region_02,Oceania
TEM_Teminabuan 8_1_1,region_02,Oceania
TEM_Teminabuan 8_2_1,region_02,Oceania
TEM_Teminabuan 8_3_1,region_02,Oceania
TEM_Teminabuan 8_4_1,region_02,Oceania
TEM_Teminabuan 8_5_1,region_02,Oceania
TEM_Teminabuan 8_6_1,region_02,Oceania
TIM_AP4_1_1,region_06,Oceania
TIM_AP4_2_1,region_06,Oceania
TIM_AP4_3_1,region_06,Oceania
TIM_MF1_1_1_1,region_06,Oceania
TIM_MF1_1_2_1,region_06,Oceania
TIM_MF1_1_3_1,region_06,Oceania
TIM_MF1_1_5_1,region_06,Oceania
TIM_MF1_1_6_1,region_06,Oceania
TIM_MF1_2_1_1,region_06,Oceania
TIM_MF1_2_2_1,region_06,Oceania
TIM_MF1_2_4_1,region_06,Oceania
TIM_MF1_2_5_1,region_06,Oceania
TIM_MF1_2_6_1,region_06,Oceania
TIM_MF1_3_1_1,region_06,Oceania
TIM_MF1_3_2_1,region_06,Oceania
TIM_MF1_3_3_1,region_06,Oceania
TIM_MF1_3_4_1,region_06,Oceania
TIM_MF1_3_6_1,region_06,Oceania
TIM_MF4_1_2_1,region_06,Oceania
TIM_MF4_1_3_1,region_06,Oceania
TIM_MF4_1_4_1,region_06,Oceania
TIM_MF4_1_6_1,region_06,Oceania
TIM_MF4_2_1_1,region_06,Oceania
TIM_MF4_2_2_1,region_06,Oceania
TIM_MF4_2_3_1,region_06,Oceania
TIM_MF4_2_4_1,region_06,Oceania
TIM_MF4_2_5_1,region_06,Oceania
TIM_MF4_2_6_1,region_06,Oceania
TIM_MF4_3_1_1,region_06,Oceania
TIM_MF4_3_4_1,region_06,Oceania
TIM_MF4_3_5_1,region_06,Oceania
TIM_MF4_3_6_1,region_06,Oceania
TIM_PP0_1_1,region_06,Oceania
TIM_PP0_2_1,region_06,Oceania
TIM_PP0_3_1,region_06,Oceania
TIM_Timika 5_1_1,region_06,Oceania
TIM_Timika 5_2_1,region_06,Oceania
TIM_Timika 5_3_1,region_06,Oceania
TIM_Timika 5_4_1,region_06,Oceania
TIM_Timika 5_5_1,region_06,Oceania
TIM_Timika 5_6_1,region_06,Oceania
TIM_Timika 6_1_1,region_06,Oceania
TIM_Timika 6_2_1,region_06,Oceania
TIM_Timika 6_3_1,region_06,Oceania
TIM_Timika 6_4_1,region_06,Oceania
TIM_Timika 6_5_1,region_06,Oceania
TIM_Timika 6_6_1,region_06,Oceania
TIM_Timika 7_1_1,region_06,Oceania
TIM_Timika 7_2_1,region_06,Oceania
TIM_Timika 7_3_1,region_06,Oceania
TIM_Timika 7_4_1,region_06,Oceania
TIM_Timika 7_5_1,region_06,Oceania
TIM_Timika 7_6_1,region_06,Oceania
TIM_Timika 8_1_1,region_06,Oceania
TIM_Timika 8_2_1,region_06,Oceania
TIM_Timika 8_3_1,region_06,Oceania
TIM_Timika 8_4_1,region_06,Oceania
TIM_Timika 8_5_1,region_06,Oceania
TIM_Timika 8_6_1,region_06,Oceania
Thiel_Manglar_10_1,region_00,N.America
Thiel_Manglar_10_2,region_00,N.America
Thiel_Manglar_10_3,region_00,N.America
Thiel_Manglar_10_4,region_00,N.America
Thiel_Manglar_10_5,region_00,N.America
Thiel_Manglar_10_6,region_00,N.America
Thiel_Manglar_11_1,region_00,N.America
Thiel_Manglar_11_2,region_00,N.America
Thiel_Manglar_11_3,region_00,N.America
Thiel_Manglar_11_4,region_00,N.America
Thiel_Manglar_11_5,region_00,N.America
Thiel_Manglar_11_6,region_00,N.America
UFU1,region_24,N.America
Umm_al_Quwain_mangrove_4,region_10,Africa
